lexeme	group	size	has?	book	chapter	verse
CBW</	10	10	-	Leviticus	23	8
CBW</	10	10	-	Leviticus	23	35
CBW</	10	10	-	Leviticus	23	36
CBW</	10	10	-	Numeri	28	18
CBW</	10	10	-	Numeri	28	25
CBW</	10	10	-	Numeri	29	1
CBW</	10	10	-	Numeri	29	12
CBW</	10	10	-	Numeri	29	35
CBW</	235	6	+	Ezechiel	45	21
CBW</	235	6	-	Exodus	13	6
CBW</	235	6	-	Leviticus	23	5
CBW</	235	6	-	Leviticus	23	6
CBW</	235	6	-	Numeri	28	16
CBW</	235	6	-	Numeri	28	17
CBY[	257	2	+	Exodus	28	20
CBY[	257	2	-	Exodus	39	13
CC/	8	4	+	Numeri	26	41
CC/	8	4	-	Numeri	26	18
CC/	8	4	-	Numeri	26	47
CC/	8	4	-	Numeri	26	50
CC/	115	3	+	Esra	2	30
CC/	115	3	+	Nehemia	7	20
CC/	115	3	-	Esra	2	15
CC/	206	11	+	Numeri	2	4
CC/	206	11	+	Numeri	2	11
CC/	206	11	+	Numeri	2	15
CC/	206	11	+	Numeri	2	26
CC/	206	11	-	Numeri	2	6
CC/	206	11	-	Numeri	2	8
CC/	206	11	-	Numeri	2	13
CC/	206	11	-	Numeri	2	19
CC/	206	11	-	Numeri	2	23
CC/	206	11	-	Numeri	2	28
CC/	206	11	-	Numeri	2	30
CC/	409	3	+	Exodus	26	9
CC/	409	3	+	Exodus	36	16
CC/	409	3	-	Exodus	36	10
CC/	431	8	+	Numeri	1	21
CC/	431	8	+	Numeri	1	25
CC/	431	8	-	Numeri	1	29
CC/	431	8	-	Numeri	1	31
CC/	431	8	-	Numeri	1	33
CC/	431	8	-	Numeri	1	37
CC/	431	8	-	Numeri	1	41
CC/	431	8	-	Numeri	1	43
CC/	548	3	+	Genesis	5	20
CC/	548	3	+	Genesis	5	27
CC/	548	3	-	Genesis	5	8
CC/	640	3	+	Numeri	4	40
CC/	640	3	-	Numeri	4	36
CC/	640	3	-	Numeri	4	44
CC/	800	2	+	Esra	2	35
CC/	800	2	-	Nehemia	7	38
CC/	836	2	+	Reges_II	13	10
CC/	836	2	-	Reges_II	13	1
CC/	948	3	+	Leviticus	27	7
CC/	948	3	-	Leviticus	27	5
CC/	948	3	-	Leviticus	27	6
CC/	1003	2	+	Reges_I	16	8
CC/	1003	2	-	Reges_I	15	33
CC/	1163	2	+	Numeri	3	34
CC/	1163	2	-	Numeri	3	22
CC/	1225	2	+	Chronica_II	16	1
CC/	1225	2	-	Reges_I	15	17
CCJ/	182	6	+	Numeri	29	29
CCJ/	182	6	-	Numeri	29	17
CCJ/	182	6	-	Numeri	29	20
CCJ/	182	6	-	Numeri	29	23
CCJ/	182	6	-	Numeri	29	26
CCJ/	182	6	-	Numeri	29	32
CCJ/	409	3	+	Exodus	26	9
CCJ/	409	3	-	Exodus	36	10
CCJ/	409	3	-	Exodus	36	16
CDD[	641	2	+	Obadia	1	5
CDD[	641	2	-	Jeremia	49	9
CDJ>WR/	16	12	+	Numeri	7	35
CDJ>WR/	16	12	-	Numeri	7	17
CDJ>WR/	16	12	-	Numeri	7	23
CDJ>WR/	16	12	-	Numeri	7	29
CDJ>WR/	16	12	-	Numeri	7	41
CDJ>WR/	16	12	-	Numeri	7	47
CDJ>WR/	16	12	-	Numeri	7	53
CDJ>WR/	16	12	-	Numeri	7	59
CDJ>WR/	16	12	-	Numeri	7	65
CDJ>WR/	16	12	-	Numeri	7	71
CDJ>WR/	16	12	-	Numeri	7	77
CDJ>WR/	16	12	-	Numeri	7	83
CDMH/	689	2	+	Jesaia	37	27
CDMH/	689	2	-	Reges_II	19	26
CDPH/	689	2	+	Reges_II	19	26
CDPH/	689	2	-	Jesaia	37	27
CGGH/	108	2	+	Numeri	15	29
CGGH/	108	2	-	Exodus	12	49
CHM/	632	2	+	Exodus	39	6
CHM/	632	2	-	Exodus	28	11
CJCQ/	746	2	+	Chronica_II	12	9
CJCQ/	746	2	-	Reges_I	14	26
CJR/	478	2	+	Chronica_II	23	13
CJR/	478	2	-	Reges_II	11	14
CJR/	799	40	+	Psalmi	65	1
CJR/	799	40	+	Psalmi	67	1
CJR/	799	40	+	Psalmi	68	1
CJR/	799	40	+	Psalmi	75	1
CJR/	799	40	+	Psalmi	76	1
CJR/	799	40	+	Psalmi	108	1
CJR/	799	40	-	Psalmi	4	1
CJR/	799	40	-	Psalmi	5	1
CJR/	799	40	-	Psalmi	6	1
CJR/	799	40	-	Psalmi	8	1
CJR/	799	40	-	Psalmi	9	1
CJR/	799	40	-	Psalmi	12	1
CJR/	799	40	-	Psalmi	13	1
CJR/	799	40	-	Psalmi	19	1
CJR/	799	40	-	Psalmi	20	1
CJR/	799	40	-	Psalmi	21	1
CJR/	799	40	-	Psalmi	22	1
CJR/	799	40	-	Psalmi	31	1
CJR/	799	40	-	Psalmi	39	1
CJR/	799	40	-	Psalmi	40	1
CJR/	799	40	-	Psalmi	41	1
CJR/	799	40	-	Psalmi	42	1
CJR/	799	40	-	Psalmi	44	1
CJR/	799	40	-	Psalmi	47	1
CJR/	799	40	-	Psalmi	49	1
CJR/	799	40	-	Psalmi	51	1
CJR/	799	40	-	Psalmi	52	1
CJR/	799	40	-	Psalmi	53	1
CJR/	799	40	-	Psalmi	54	1
CJR/	799	40	-	Psalmi	55	1
CJR/	799	40	-	Psalmi	60	1
CJR/	799	40	-	Psalmi	61	1
CJR/	799	40	-	Psalmi	62	1
CJR/	799	40	-	Psalmi	64	1
CJR/	799	40	-	Psalmi	69	1
CJR/	799	40	-	Psalmi	70	1
CJR/	799	40	-	Psalmi	77	1
CJR/	799	40	-	Psalmi	84	1
CJR/	799	40	-	Psalmi	85	1
CJR/	799	40	-	Psalmi	140	1
CJR[	296	2	+	Psalmi	104	33
CJR[	296	2	-	Psalmi	146	2
CJR[	478	2	+	Chronica_II	23	13
CJR[	478	2	-	Reges_II	11	14
CKB[	1232	2	+	Deuteronomium	27	22
CKB[	1232	2	-	Deuteronomium	27	16
CKM[	205	4	+	Exodus	8	16
CKM[	205	4	+	Exodus	9	13
CKM[	205	4	-	Exodus	7	26
CKM[	205	4	-	Exodus	9	1
CKN[	456	7	+	Exodus	29	46
CKN[	456	7	-	Leviticus	11	45
CKN[	456	7	-	Leviticus	19	36
CKN[	456	7	-	Leviticus	22	33
CKN[	456	7	-	Leviticus	25	38
CKN[	456	7	-	Leviticus	25	55
CKN[	456	7	-	Numeri	15	41
CKN[	539	2	+	Daniel	4	18
CKN[	539	2	-	Daniel	4	9
CKX[	655	2	+	Judices	3	7
CKX[	655	2	-	Judices	2	11
CLC/	8	4	+	Numeri	26	47
CLC/	8	4	-	Numeri	26	18
CLC/	8	4	-	Numeri	26	41
CLC/	8	4	-	Numeri	26	50
CLC/	18	2	+	Reges_II	25	17
CLC/	18	2	-	Jeremia	52	22
CLC/	37	7	+	Numeri	28	12
CLC/	37	7	+	Numeri	28	20
CLC/	37	7	+	Numeri	28	28
CLC/	37	7	+	Numeri	29	3
CLC/	37	7	+	Numeri	29	9
CLC/	37	7	+	Numeri	29	14
CLC/	37	7	-	Numeri	15	6
CLC/	81	9	+	Deuteronomium	19	9
CLC/	81	9	-	Deuteronomium	11	22
CLC/	81	9	-	Deuteronomium	13	19
CLC/	81	9	-	Deuteronomium	15	5
CLC/	81	9	-	Deuteronomium	27	10
CLC/	81	9	-	Deuteronomium	28	1
CLC/	81	9	-	Deuteronomium	28	15
CLC/	81	9	-	Deuteronomium	28	45
CLC/	81	9	-	Deuteronomium	30	8
CLC/	106	9	+	Chronica_I	25	20
CLC/	106	9	+	Chronica_I	25	30
CLC/	106	9	-	Chronica_I	25	11
CLC/	106	9	-	Chronica_I	25	19
CLC/	106	9	-	Chronica_I	25	21
CLC/	106	9	-	Chronica_I	25	27
CLC/	106	9	-	Chronica_I	25	28
CLC/	106	9	-	Chronica_I	25	29
CLC/	106	9	-	Chronica_I	25	31
CLC/	143	8	+	Numeri	4	3
CLC/	143	8	+	Numeri	4	23
CLC/	143	8	+	Numeri	4	30
CLC/	143	8	+	Numeri	4	35
CLC/	143	8	+	Numeri	4	39
CLC/	143	8	+	Numeri	4	43
CLC/	143	8	+	Numeri	4	47
CLC/	143	8	-	Numeri	8	24
CLC/	206	11	+	Numeri	2	13
CLC/	206	11	+	Numeri	2	23
CLC/	206	11	+	Numeri	2	30
CLC/	206	11	-	Numeri	2	4
CLC/	206	11	-	Numeri	2	6
CLC/	206	11	-	Numeri	2	8
CLC/	206	11	-	Numeri	2	11
CLC/	206	11	-	Numeri	2	15
CLC/	206	11	-	Numeri	2	19
CLC/	206	11	-	Numeri	2	26
CLC/	206	11	-	Numeri	2	28
CLC/	239	4	+	Reges_I	2	11
CLC/	239	4	+	Chronica_I	29	27
CLC/	239	4	-	Reges_I	11	42
CLC/	239	4	-	Chronica_II	9	30
CLC/	326	7	+	Genesis	5	16
CLC/	326	7	-	Genesis	5	7
CLC/	326	7	-	Genesis	5	10
CLC/	326	7	-	Genesis	5	13
CLC/	326	7	-	Genesis	5	19
CLC/	326	7	-	Genesis	5	25
CLC/	326	7	-	Genesis	5	26
CLC/	388	2	+	Reges_I	22	31
CLC/	388	2	-	Chronica_II	18	30
CLC/	402	3	+	Reges_I	5	30
CLC/	402	3	-	Reges_I	9	23
CLC/	402	3	-	Chronica_II	8	10
CLC/	431	8	+	Numeri	1	37
CLC/	431	8	+	Numeri	1	43
CLC/	431	8	-	Numeri	1	21
CLC/	431	8	-	Numeri	1	25
CLC/	431	8	-	Numeri	1	29
CLC/	431	8	-	Numeri	1	31
CLC/	431	8	-	Numeri	1	33
CLC/	431	8	-	Numeri	1	41
CLC/	439	3	+	Exodus	27	1
CLC/	439	3	+	Exodus	38	1
CLC/	439	3	-	Exodus	37	25
CLC/	523	2	+	Samuel_II	23	24
CLC/	523	2	-	Chronica_I	11	26
CLC/	584	4	+	Reges_II	23	31
CLC/	584	4	-	Reges_II	23	36
CLC/	584	4	-	Reges_II	24	18
CLC/	584	4	-	Jeremia	52	1
CLC/	640	3	+	Numeri	4	40
CLC/	640	3	+	Numeri	4	44
CLC/	640	3	-	Numeri	4	36
CLC/	646	2	+	Nehemia	7	17
CLC/	646	2	-	Esra	2	12
CLC/	804	2	+	Samuel_I	31	8
CLC/	804	2	-	Chronica_I	10	8
CLC/	900	2	+	Esra	2	11
CLC/	900	2	-	Nehemia	7	16
CLC/	948	3	+	Leviticus	27	6
CLC/	948	3	-	Leviticus	27	5
CLC/	948	3	-	Leviticus	27	7
CLC/	1003	2	+	Reges_I	15	33
CLC/	1003	2	-	Reges_I	16	8
CLC/	1048	2	+	Reges_I	15	2
CLC/	1048	2	-	Reges_I	15	10
CLC/	1213	2	+	Chronica_II	4	5
CLC/	1213	2	-	Reges_I	7	26
CLC/	1225	2	+	Chronica_II	16	1
CLC/	1225	2	-	Reges_I	15	17
CLJCJ/	42	11	+	Ezechiel	31	1
CLJCJ/	42	11	-	Reges_II	21	10
CLJCJ/	42	11	-	Ezechiel	24	1
CLJCJ/	42	11	-	Ezechiel	26	1
CLJCJ/	42	11	-	Ezechiel	29	1
CLJCJ/	42	11	-	Ezechiel	29	17
CLJCJ/	42	11	-	Ezechiel	30	20
CLJCJ/	42	11	-	Ezechiel	32	1
CLJCJ/	42	11	-	Ezechiel	32	17
CLJCJ/	42	11	-	Haggai	1	3
CLJCJ/	42	11	-	Haggai	2	1
CLJCJ/	86	3	+	Genesis	1	13
CLJCJ/	86	3	-	Genesis	1	19
CLJCJ/	86	3	-	Genesis	1	23
CLJCJ/	182	6	+	Numeri	29	20
CLJCJ/	182	6	-	Numeri	29	17
CLJCJ/	182	6	-	Numeri	29	23
CLJCJ/	182	6	-	Numeri	29	26
CLJCJ/	182	6	-	Numeri	29	29
CLJCJ/	182	6	-	Numeri	29	32
CLJCJT/	37	7	+	Numeri	15	6
CLJCJT/	37	7	-	Numeri	28	12
CLJCJT/	37	7	-	Numeri	28	20
CLJCJT/	37	7	-	Numeri	28	28
CLJCJT/	37	7	-	Numeri	29	3
CLJCJT/	37	7	-	Numeri	29	9
CLJCJT/	37	7	-	Numeri	29	14
CLJCJT/	54	2	+	Numeri	15	7
CLJCJT/	54	2	-	Numeri	15	10
CLK/	28	2	+	Leviticus	11	17
CLK/	28	2	-	Deuteronomium	14	16
CLK[	1007	2	+	Chronica_II	7	20
CLK[	1007	2	-	Reges_I	9	7
CLM/	434	2	+	Leviticus	19	5
CLM/	434	2	-	Leviticus	22	29
CLM/	475	2	+	Leviticus	9	18
CLM/	475	2	-	Leviticus	9	12
CLM/	919	3	+	Leviticus	3	3
CLM/	919	3	+	Leviticus	3	9
CLM/	919	3	-	Leviticus	3	14
CLM====/	884	2	+	Genesis	46	24
CLM====/	884	2	-	Chronica_I	7	13
CLMH=/	92	2	+	Reges_I	12	21
CLMH=/	92	2	-	Chronica_II	11	1
CLMH=/	239	4	+	Reges_I	11	42
CLMH=/	239	4	+	Chronica_II	9	30
CLMH=/	239	4	-	Reges_I	2	11
CLMH=/	239	4	-	Chronica_I	29	27
CLMH=/	277	12	+	Reges_I	11	43
CLMH=/	277	12	+	Chronica_II	9	31
CLMH=/	277	12	-	Reges_I	15	8
CLMH=/	277	12	-	Reges_I	15	24
CLMH=/	277	12	-	Reges_I	22	51
CLMH=/	277	12	-	Reges_II	8	24
CLMH=/	277	12	-	Reges_II	15	7
CLMH=/	277	12	-	Reges_II	15	38
CLMH=/	277	12	-	Reges_II	16	20
CLMH=/	277	12	-	Chronica_II	12	16
CLMH=/	277	12	-	Chronica_II	21	1
CLMH=/	277	12	-	Chronica_II	27	9
CLMH=/	378	172	+	Reges_I	6	11
CLMH=/	378	172	-	Exodus	6	2
CLMH=/	378	172	-	Exodus	6	10
CLMH=/	378	172	-	Exodus	7	8
CLMH=/	378	172	-	Exodus	13	1
CLMH=/	378	172	-	Exodus	14	1
CLMH=/	378	172	-	Exodus	16	11
CLMH=/	378	172	-	Exodus	25	1
CLMH=/	378	172	-	Exodus	30	11
CLMH=/	378	172	-	Exodus	30	17
CLMH=/	378	172	-	Exodus	30	22
CLMH=/	378	172	-	Exodus	31	1
CLMH=/	378	172	-	Exodus	31	12
CLMH=/	378	172	-	Exodus	40	1
CLMH=/	378	172	-	Leviticus	4	1
CLMH=/	378	172	-	Leviticus	5	14
CLMH=/	378	172	-	Leviticus	5	20
CLMH=/	378	172	-	Leviticus	6	1
CLMH=/	378	172	-	Leviticus	6	12
CLMH=/	378	172	-	Leviticus	6	17
CLMH=/	378	172	-	Leviticus	7	22
CLMH=/	378	172	-	Leviticus	7	28
CLMH=/	378	172	-	Leviticus	8	1
CLMH=/	378	172	-	Leviticus	10	8
CLMH=/	378	172	-	Leviticus	11	1
CLMH=/	378	172	-	Leviticus	12	1
CLMH=/	378	172	-	Leviticus	13	1
CLMH=/	378	172	-	Leviticus	14	1
CLMH=/	378	172	-	Leviticus	14	33
CLMH=/	378	172	-	Leviticus	15	1
CLMH=/	378	172	-	Leviticus	17	1
CLMH=/	378	172	-	Leviticus	18	1
CLMH=/	378	172	-	Leviticus	18	2
CLMH=/	378	172	-	Leviticus	19	1
CLMH=/	378	172	-	Leviticus	19	2
CLMH=/	378	172	-	Leviticus	20	1
CLMH=/	378	172	-	Leviticus	21	16
CLMH=/	378	172	-	Leviticus	22	1
CLMH=/	378	172	-	Leviticus	22	17
CLMH=/	378	172	-	Leviticus	22	26
CLMH=/	378	172	-	Leviticus	23	1
CLMH=/	378	172	-	Leviticus	23	9
CLMH=/	378	172	-	Leviticus	23	23
CLMH=/	378	172	-	Leviticus	23	26
CLMH=/	378	172	-	Leviticus	23	33
CLMH=/	378	172	-	Leviticus	24	1
CLMH=/	378	172	-	Leviticus	24	13
CLMH=/	378	172	-	Leviticus	27	1
CLMH=/	378	172	-	Numeri	1	48
CLMH=/	378	172	-	Numeri	2	1
CLMH=/	378	172	-	Numeri	3	5
CLMH=/	378	172	-	Numeri	3	11
CLMH=/	378	172	-	Numeri	3	44
CLMH=/	378	172	-	Numeri	4	1
CLMH=/	378	172	-	Numeri	4	17
CLMH=/	378	172	-	Numeri	4	21
CLMH=/	378	172	-	Numeri	5	1
CLMH=/	378	172	-	Numeri	5	5
CLMH=/	378	172	-	Numeri	5	11
CLMH=/	378	172	-	Numeri	6	1
CLMH=/	378	172	-	Numeri	6	22
CLMH=/	378	172	-	Numeri	7	4
CLMH=/	378	172	-	Numeri	8	1
CLMH=/	378	172	-	Numeri	8	5
CLMH=/	378	172	-	Numeri	8	23
CLMH=/	378	172	-	Numeri	9	9
CLMH=/	378	172	-	Numeri	10	1
CLMH=/	378	172	-	Numeri	13	1
CLMH=/	378	172	-	Numeri	14	26
CLMH=/	378	172	-	Numeri	15	1
CLMH=/	378	172	-	Numeri	15	17
CLMH=/	378	172	-	Numeri	15	37
CLMH=/	378	172	-	Numeri	16	20
CLMH=/	378	172	-	Numeri	16	23
CLMH=/	378	172	-	Numeri	17	1
CLMH=/	378	172	-	Numeri	17	9
CLMH=/	378	172	-	Numeri	17	16
CLMH=/	378	172	-	Numeri	18	25
CLMH=/	378	172	-	Numeri	19	1
CLMH=/	378	172	-	Numeri	20	7
CLMH=/	378	172	-	Numeri	25	10
CLMH=/	378	172	-	Numeri	25	16
CLMH=/	378	172	-	Numeri	26	52
CLMH=/	378	172	-	Numeri	27	6
CLMH=/	378	172	-	Numeri	27	15
CLMH=/	378	172	-	Numeri	28	1
CLMH=/	378	172	-	Numeri	31	1
CLMH=/	378	172	-	Numeri	31	25
CLMH=/	378	172	-	Numeri	34	1
CLMH=/	378	172	-	Numeri	34	16
CLMH=/	378	172	-	Numeri	35	9
CLMH=/	378	172	-	Deuteronomium	2	2
CLMH=/	378	172	-	Deuteronomium	2	17
CLMH=/	378	172	-	Deuteronomium	18	17
CLMH=/	378	172	-	Josua	4	15
CLMH=/	378	172	-	Josua	20	1
CLMH=/	378	172	-	Samuel_I	15	10
CLMH=/	378	172	-	Reges_I	2	14
CLMH=/	378	172	-	Reges_I	17	2
CLMH=/	378	172	-	Reges_I	17	8
CLMH=/	378	172	-	Reges_II	20	16
CLMH=/	378	172	-	Jesaia	7	10
CLMH=/	378	172	-	Jesaia	8	5
CLMH=/	378	172	-	Jesaia	38	4
CLMH=/	378	172	-	Jesaia	39	5
CLMH=/	378	172	-	Jeremia	1	4
CLMH=/	378	172	-	Jeremia	2	1
CLMH=/	378	172	-	Jeremia	7	1
CLMH=/	378	172	-	Jeremia	11	1
CLMH=/	378	172	-	Jeremia	13	3
CLMH=/	378	172	-	Jeremia	13	8
CLMH=/	378	172	-	Jeremia	16	1
CLMH=/	378	172	-	Jeremia	18	1
CLMH=/	378	172	-	Jeremia	18	5
CLMH=/	378	172	-	Jeremia	24	4
CLMH=/	378	172	-	Jeremia	29	30
CLMH=/	378	172	-	Jeremia	30	1
CLMH=/	378	172	-	Jeremia	32	6
CLMH=/	378	172	-	Jeremia	32	26
CLMH=/	378	172	-	Jeremia	33	19
CLMH=/	378	172	-	Jeremia	33	23
CLMH=/	378	172	-	Jeremia	34	12
CLMH=/	378	172	-	Jeremia	35	12
CLMH=/	378	172	-	Jeremia	37	6
CLMH=/	378	172	-	Jeremia	43	8
CLMH=/	378	172	-	Ezechiel	6	1
CLMH=/	378	172	-	Ezechiel	7	1
CLMH=/	378	172	-	Ezechiel	11	14
CLMH=/	378	172	-	Ezechiel	12	1
CLMH=/	378	172	-	Ezechiel	12	17
CLMH=/	378	172	-	Ezechiel	12	21
CLMH=/	378	172	-	Ezechiel	12	26
CLMH=/	378	172	-	Ezechiel	13	1
CLMH=/	378	172	-	Ezechiel	14	2
CLMH=/	378	172	-	Ezechiel	14	12
CLMH=/	378	172	-	Ezechiel	15	1
CLMH=/	378	172	-	Ezechiel	16	1
CLMH=/	378	172	-	Ezechiel	17	1
CLMH=/	378	172	-	Ezechiel	17	11
CLMH=/	378	172	-	Ezechiel	18	1
CLMH=/	378	172	-	Ezechiel	20	2
CLMH=/	378	172	-	Ezechiel	21	1
CLMH=/	378	172	-	Ezechiel	21	6
CLMH=/	378	172	-	Ezechiel	21	13
CLMH=/	378	172	-	Ezechiel	21	23
CLMH=/	378	172	-	Ezechiel	22	1
CLMH=/	378	172	-	Ezechiel	22	17
CLMH=/	378	172	-	Ezechiel	22	23
CLMH=/	378	172	-	Ezechiel	23	1
CLMH=/	378	172	-	Ezechiel	24	15
CLMH=/	378	172	-	Ezechiel	24	20
CLMH=/	378	172	-	Ezechiel	25	1
CLMH=/	378	172	-	Ezechiel	27	1
CLMH=/	378	172	-	Ezechiel	28	1
CLMH=/	378	172	-	Ezechiel	28	11
CLMH=/	378	172	-	Ezechiel	28	20
CLMH=/	378	172	-	Ezechiel	30	1
CLMH=/	378	172	-	Ezechiel	33	1
CLMH=/	378	172	-	Ezechiel	33	23
CLMH=/	378	172	-	Ezechiel	34	1
CLMH=/	378	172	-	Ezechiel	35	1
CLMH=/	378	172	-	Ezechiel	36	16
CLMH=/	378	172	-	Ezechiel	37	15
CLMH=/	378	172	-	Ezechiel	38	1
CLMH=/	378	172	-	Jona	3	1
CLMH=/	378	172	-	Sacharia	4	8
CLMH=/	378	172	-	Sacharia	6	9
CLMH=/	378	172	-	Sacharia	7	4
CLMH=/	378	172	-	Sacharia	7	8
CLMH=/	378	172	-	Sacharia	8	1
CLMH=/	378	172	-	Sacharia	8	18
CLMH=/	378	172	-	Psalmi	119	57
CLMH=/	466	2	+	Reges_I	1	38
CLMH=/	466	2	-	Reges_I	1	44
CLMH=/	696	2	+	Reges_I	14	21
CLMH=/	696	2	-	Chronica_II	12	13
CLMH=/	1099	2	+	Reges_I	8	2
CLMH=/	1099	2	-	Chronica_II	5	3
CLMH=/	1149	2	+	Reges_I	8	22
CLMH=/	1149	2	-	Chronica_II	6	12
CLMH=/	1223	2	+	Chronica_II	7	7
CLMH=/	1223	2	-	Reges_I	8	64
CLMJ>L/	16	12	+	Numeri	7	41
CLMJ>L/	16	12	-	Numeri	7	17
CLMJ>L/	16	12	-	Numeri	7	23
CLMJ>L/	16	12	-	Numeri	7	29
CLMJ>L/	16	12	-	Numeri	7	35
CLMJ>L/	16	12	-	Numeri	7	47
CLMJ>L/	16	12	-	Numeri	7	53
CLMJ>L/	16	12	-	Numeri	7	59
CLMJ>L/	16	12	-	Numeri	7	65
CLMJ>L/	16	12	-	Numeri	7	71
CLMJ>L/	16	12	-	Numeri	7	77
CLMJ>L/	16	12	-	Numeri	7	83
CLWM==/	135	31	+	Reges_II	15	15
CLWM==/	135	31	-	Reges_I	14	19
CLWM==/	135	31	-	Reges_I	14	29
CLWM==/	135	31	-	Reges_I	15	7
CLWM==/	135	31	-	Reges_I	15	31
CLWM==/	135	31	-	Reges_I	16	5
CLWM==/	135	31	-	Reges_I	16	14
CLWM==/	135	31	-	Reges_I	16	20
CLWM==/	135	31	-	Reges_I	16	27
CLWM==/	135	31	-	Reges_I	22	39
CLWM==/	135	31	-	Reges_I	22	46
CLWM==/	135	31	-	Reges_II	1	18
CLWM==/	135	31	-	Reges_II	8	23
CLWM==/	135	31	-	Reges_II	10	34
CLWM==/	135	31	-	Reges_II	12	20
CLWM==/	135	31	-	Reges_II	13	8
CLWM==/	135	31	-	Reges_II	13	12
CLWM==/	135	31	-	Reges_II	14	15
CLWM==/	135	31	-	Reges_II	14	18
CLWM==/	135	31	-	Reges_II	14	28
CLWM==/	135	31	-	Reges_II	15	6
CLWM==/	135	31	-	Reges_II	15	11
CLWM==/	135	31	-	Reges_II	15	21
CLWM==/	135	31	-	Reges_II	15	26
CLWM==/	135	31	-	Reges_II	15	31
CLWM==/	135	31	-	Reges_II	15	36
CLWM==/	135	31	-	Reges_II	16	19
CLWM==/	135	31	-	Reges_II	21	17
CLWM==/	135	31	-	Reges_II	21	25
CLWM==/	135	31	-	Reges_II	23	28
CLWM==/	135	31	-	Reges_II	24	5
CLWM==/	675	2	+	Chronica_I	5	38
CLWM==/	675	2	-	Chronica_I	5	34
CLWM==/	884	2	+	Chronica_I	7	13
CLWM==/	884	2	-	Genesis	46	24
CLX/	269	2	+	Chronica_II	23	10
CLX/	269	2	-	Reges_II	11	11
CLX==/	553	9	+	Genesis	11	12
CLX==/	553	9	+	Genesis	11	13
CLX==/	553	9	+	Genesis	11	14
CLX==/	553	9	+	Genesis	11	15
CLX==/	553	9	-	Genesis	11	16
CLX==/	553	9	-	Genesis	11	17
CLX==/	553	9	-	Genesis	11	18
CLX==/	553	9	-	Genesis	11	20
CLX==/	553	9	-	Genesis	11	22
CLXN/	7	8	+	Exodus	25	28
CLXN/	7	8	+	Exodus	37	15
CLXN/	7	8	-	Exodus	25	13
CLXN/	7	8	-	Exodus	27	6
CLXN/	7	8	-	Exodus	30	5
CLXN/	7	8	-	Exodus	37	4
CLXN/	7	8	-	Exodus	37	28
CLXN/	7	8	-	Exodus	38	6
CLXN/	27	4	+	Exodus	25	23
CLXN/	27	4	+	Exodus	37	10
CLXN/	27	4	-	Exodus	25	10
CLXN/	27	4	-	Exodus	37	1
CLXN/	623	2	+	Exodus	37	16
CLXN/	623	2	-	Exodus	25	29
CLX[	207	2	+	Exodus	33	12
CLX[	207	2	-	Exodus	33	17
CLX[	466	2	+	Reges_I	1	44
CLX[	466	2	-	Reges_I	1	38
CLX[	568	2	+	Leviticus	16	26
CLX[	568	2	-	Leviticus	16	28
CLX[	1004	2	+	Daniel	3	2
CLX[	1004	2	-	Daniel	3	3
CLX[	1007	2	+	Reges_I	9	7
CLX[	1007	2	-	Chronica_II	7	20
CLX[	1151	2	+	Numeri	5	4
CLX[	1151	2	-	Leviticus	24	23
CLX[	1178	2	+	Genesis	43	5
CLX[	1178	2	-	Genesis	44	26
CM	13	3	+	Deuteronomium	24	18
CM	13	3	-	Deuteronomium	15	15
CM	13	3	-	Deuteronomium	24	22
CM	71	2	+	Leviticus	2	2
CM	71	2	-	Leviticus	6	8
CM	97	2	+	Reges_I	8	9
CM	97	2	-	Chronica_II	5	10
CM	231	2	+	Samuel_II	2	2
CM	231	2	-	Samuel_I	30	5
CM	399	2	+	Genesis	29	3
CM	399	2	-	Genesis	29	8
CM	684	2	+	Leviticus	8	31
CM	684	2	-	Exodus	29	32
CM	700	2	+	Reges_I	13	17
CM	700	2	-	Reges_I	13	9
CM	871	2	+	Deuteronomium	12	29
CM	871	2	-	Deuteronomium	19	1
CM/	70	2	+	Jeremia	23	6
CM/	70	2	-	Jeremia	33	16
CM/	340	2	+	Genesis	25	13
CM/	340	2	-	Chronica_I	1	29
CM/	541	3	+	Reges_II	15	33
CM/	541	3	+	Chronica_II	27	1
CM/	541	3	-	Chronica_II	27	8
CM/	599	2	+	Reges_II	21	1
CM/	599	2	-	Chronica_II	33	1
CM/	905	2	+	Chronica_I	1	43
CM/	905	2	-	Genesis	36	31
CM/	929	2	+	Ezechiel	39	7
CM/	929	2	-	Ezechiel	37	28
CM/	980	2	+	Exodus	28	29
CM/	980	2	-	Exodus	28	30
CM/	1084	2	+	Samuel_II	7	13
CM/	1084	2	-	Chronica_I	17	12
CM/	1170	2	+	Numeri	3	18
CM/	1170	2	-	Exodus	6	17
CM</	392	2	+	Psalmi	18	45
CM</	392	2	-	Samuel_II	22	45
CM</	945	2	+	Chronica_II	9	1
CM</	945	2	-	Reges_I	10	2
CM</	1169	2	+	Jeremia	50	43
CM</	1169	2	-	Jeremia	6	24
CM<==/	1169	2	+	Jeremia	6	24
CM<==/	1169	2	-	Jeremia	50	43
CM<>/	453	2	+	Chronica_I	20	7
CM<>/	453	2	-	Samuel_II	21	21
CM<H=/	453	2	+	Samuel_II	21	21
CM<H=/	453	2	-	Chronica_I	20	7
CM<JH/	555	2	+	Reges_I	12	22
CM<JH/	555	2	-	Chronica_II	11	2
